RECALL_NUMBER,StartDate,EndDate,Incident_NumItems,Incident_UniqueProducts,Incident_BrandsInvolved,BrandList,Incident_Pathogen,Incident_Severity,Incident_DurationDays
7070,2012-04-06 15:35:00,2012-04-06 15:35:00,1,1,1,prepared by intercity packers (east) ltd,microbiological (pathogenic) salmonella,Class I,0
7089,2012-04-06 01:00:00,2012-04-06 01:00:00,1,1,1,western family,microbiological (other),Class I,0
7096,2012-04-04 18:15:00,2012-04-04 18:15:00,2,2,1,mumm's,microbiological (pathogenic) salmonella,Class II,0
7081,2012-04-01 19:56:00,2012-04-01 19:56:00,1,1,1,la vecchia fattoria,microbiological (pathogenic) listeria,Class I,0
7082,2012-03-30 21:19:00,2012-03-30 21:19:00,1,1,1,mumm's,microbiological (pathogenic) salmonella,Class II,0
7077,2012-03-29 16:40:00,2012-03-29 16:40:00,2,1,2,"south florida produce, veg-pak produce",microbiological (pathogenic) salmonella,Class II,0
7071,2012-03-23 22:17:00,2012-03-23 22:17:00,1,1,1,none / aucun,microbiological (pathogenic) e.coli o157:h7,Class I,0
7064,2012-03-23 21:48:00,2012-03-23 21:48:00,1,1,1,fromagerie du pied-de-vent,microbiological (pathogenic) staphylococcus aureus,Class II,0
7043,2012-03-21 10:55:00,2012-03-21 10:55:00,1,1,1,fromagerie du pied-de-vent,microbiological (pathogenic) staphylococcus aureus,Class II,0
7036,2012-03-19 12:11:00,2012-03-19 12:11:00,1,1,1,montana,microbiological (quality) acc,Class III,0
7049,2012-03-17 01:05:00,2012-03-17 01:05:00,134,122,27,"best value, bv balance, calgary stampede, country morning, country morning gold, exclusive selections, five guys enterprises, grillhouse, heritage angus beef, hero certified burgers, irresistibles, keg, licks, maple lodge farms, no name, our finest, overwaitea, pc, pc blue menu, pc butchers choice, q burger, simply food, spring creek, sunspun, webers, western family, zabiha halal",microbiological (pathogenic) e.coli o157:h7,Class I,0
7046,2012-03-15 01:12:00,2012-03-15 01:12:00,2,2,1,best value,microbiological (pathogenic) e.coli o157:h7,Class I,0
7041,2012-03-13 02:28:00,2012-03-13 02:28:00,2,2,2,"no name  club pack / format club sans nom, no name / sans nom",microbiological (pathogenic) e.coli o157:h7,Class I,0
7033,2012-03-08 19:10:00,2012-03-08 19:10:00,1,1,1,dion,microbiological (pathogenic) salmonella,Class II,0
7024,2012-03-02 23:25:00,2012-03-02 23:25:00,1,1,1,none,microbiological (pathogenic) e.coli o157:h7,Class I,0
7020,2012-03-02 01:17:00,2012-03-02 01:17:00,1,1,1,glatt's,microbiological (pathogenic) listeria,Class I,0
7022,2012-02-29 15:30:00,2012-02-29 15:30:00,1,1,1,t. lauzon ltée,microbiological (pathogenic) e.coli o157:h7,Class I,0
7016,2012-02-29 13:15:00,2012-02-29 13:15:00,8,7,2,"la belle bretagne, tour eiffel",microbiological (pathogenic) clostridium perfringens,Class II,0
7007,2012-02-27 14:20:00,2012-02-27 14:20:00,1,1,1,chef georges maître charcutier,microbiological (undetermined),Class III,0
7011,2012-02-26 01:00:00,2012-02-26 01:00:00,1,1,1,country morning,microbiological (pathogenic) e.coli o157:h7,Class I,0
7015,2012-02-25 20:10:00,2012-02-25 20:10:00,1,1,1,classic,microbiological (pathogenic) listeria,Class I,0
7014,2012-02-25 20:10:00,2012-02-25 20:10:00,1,1,1,the g.i. salmon shop,microbiological (pathogenic) listeria,Class I,0
7009,2012-02-25 20:10:00,2012-02-25 20:10:00,1,1,1,whole foods,microbiological (pathogenic) listeria,Class I,0
7010,2012-02-24 23:30:00,2012-02-24 23:30:00,2,2,1,grillhouse,microbiological (pathogenic) e.coli o157:h7,Class I,0
7000,2012-02-21 17:45:00,2012-02-21 17:45:00,1,1,1,tour eiffel,microbiological (undetermined),Class II,0
6999,2012-02-21 11:19:00,2012-02-21 11:19:00,1,1,1,fromagerie du pied-de-vent,microbiological (pathogenic) staphylococcus aureus,Class II,0
6996,2012-02-18 03:26:00,2012-02-18 03:26:00,3,3,3,"country morning, grillhouse, no name  club pack / sans nom format club",microbiological (pathogenic) e.coli o157:h7,Class I,0
6988,2012-02-16 17:25:00,2012-02-16 17:25:00,1,1,1,pachranga foods,microbiological (quality) molds,Class III,0
6974,2012-02-06 23:30:00,2012-02-06 23:30:00,1,1,1,unknown,microbiological (pathogenic) e.coli o157:h7,Class I,0
6966,2012-02-04 14:30:00,2012-02-04 14:30:00,1,1,1,livno meats,microbiological (pathogenic) salmonella,Class II,0
6969,2012-02-04 13:00:00,2012-02-04 13:00:00,1,1,1,milford bay trout farm inc.,microbiological (pathogenic) listeria,Class I,0
6962,2012-01-31 19:56:00,2012-01-31 19:56:00,1,1,1,alkanater,microbiological (pathogenic) salmonella,Class II,0
6930,2012-01-13 15:45:00,2012-01-13 15:45:00,1,1,1,viandes giroux inc.,microbiological (pathogenic) e.coli o157:h7,Class I,0
6933,2012-01-11 13:52:00,2012-01-11 13:52:00,1,1,1,pantry shelf,microbiological (undetermined),Class III,0
6924,2011-12-29 16:40:00,2011-12-29 16:40:00,1,1,1,talley's,microbiological (quality) generic e.coli,Class III,0
6919,2011-12-21 17:04:00,2011-12-21 17:04:00,1,1,1,cal fresco,microbiological (pathogenic) salmonella,Class II,0
6917,2011-12-20 17:15:00,2011-12-20 17:15:00,1,1,1,cal fresco,microbiological (pathogenic) salmonella,Class II,0
6916,2011-12-20 17:15:00,2011-12-20 17:15:00,1,1,1,cal fresco,microbiological (pathogenic) salmonella,Class II,0
6913,2011-12-17 16:15:00,2011-12-17 16:15:00,18,17,5,"bio-life, fromagerie marie kadé, fromagerie marie-kadé, none / aucun, tifco",microbiological (pathogenic) listeria,Class I,0
6905,2011-12-16 13:30:00,2011-12-16 13:30:00,7,7,1,euromax foods,microbiological (pathogenic) clostridium botulinum,Class I,0
6901,2011-12-13 16:05:00,2011-12-13 16:05:00,6,5,1,clic,microbiological (pathogenic) listeria,Class I,0
6874,2011-12-12 15:50:00,2011-12-12 15:50:00,1,1,1,bos,microbiological (pathogenic) clostridium botulinum,Class I,0
6895,2011-12-10 11:32:00,2011-12-10 11:32:00,29,28,1,fontaine santé,microbiological (pathogenic) listeria,Class I,0
6893,2011-12-10 11:00:00,2011-12-10 11:00:00,1,1,1,bos,microbiological (pathogenic) clostridium botulinum,Class I,0
6890,2011-12-10 00:39:00,2011-12-10 00:39:00,4,3,3,"compliments, longo's, windmill farms",microbiological (pathogenic) listeria,Class I,0
6812,2011-12-09 11:10:00,2011-12-09 11:10:00,1,1,1,berthelet,microbiological (other),Class III,0
6881,2011-12-01 22:12:00,2011-12-01 22:12:00,1,1,1,fontaine santé,microbiological (pathogenic) listeria,Class I,0
6873,2011-11-27 18:20:00,2011-11-27 18:20:00,1,1,1,milford bay trout farm inc.,microbiological (pathogenic) clostridium botulinum,Class I,0
6871,2011-11-25 19:21:00,2011-11-25 19:21:00,1,1,1,domaine de l'oulivie,microbiological (pathogenic) clostridium botulinum,Class I,0
6870,2011-11-25 17:16:00,2011-11-25 17:16:00,2,2,1,aquafuchsia,microbiological (quality) coliform,Class III,0
6847,2011-11-22 23:30:00,2011-11-22 23:30:00,46,36,5,"akawi fromagerie marie-kadé, clic, deschamps, fromagerie marie-kadé, tifco",microbiological (pathogenic) listeria,Class I,0
6864,2011-11-20 16:00:00,2011-11-20 16:00:00,39,29,2,"ginger beef choice, tokyo bento",microbiological (pathogenic) listeria,Class I,0
6857,2011-11-18 16:15:00,2011-11-18 16:15:00,1,1,1,richardson's farm market,microbiological (pathogenic) salmonella,Class II,0
6854,2011-11-16 01:55:00,2011-11-16 01:55:00,1,1,1,ginger beef choice,microbiological (pathogenic) listeria,Class I,0
6850,2011-11-13 17:00:00,2011-11-13 17:00:00,1,1,1,fromagerie marie kadé,microbiological (pathogenic) listeria,Class I,0
6853,2011-11-11 20:30:00,2011-11-11 20:30:00,2,2,2,"deschamps, fromagerie marie kadé",microbiological (pathogenic) listeria,Class I,0
6829,2011-11-09 11:05:00,2011-11-09 11:05:00,1,1,1,dan-d-organic,microbiological (quality) molds,Class III,0
6826,2011-11-04 23:48:00,2011-11-04 23:48:00,2,1,1,tifco,microbiological (pathogenic) listeria,Class I,0
6827,2011-11-04 13:50:00,2011-11-04 13:50:00,4,3,3,"david roberts, none / aucun, sysco",microbiological (pathogenic) salmonella,Class I,0
6808,2011-10-27 16:10:00,2011-10-27 16:10:00,2,2,1,aquafuchsia,microbiological (quality) coliform,Class III,0
6768,2011-10-25 20:05:00,2011-10-25 20:05:00,32,23,2,"mannarich, ocean chinese",microbiological (pathogenic) clostridium botulinum,Class I,0
6807,2011-10-25 15:50:00,2011-10-25 15:50:00,1,1,1,sensations par compliments / sensations by compliments,microbiological (pathogenic) clostridium botulinum,Class I,0
6783,2011-10-18 14:30:00,2011-10-18 14:30:00,2,2,1,butterball,microbiological (other),Class III,0
6791,2011-10-14 23:35:00,2011-10-14 23:35:00,1,1,1,grizzly,microbiological (pathogenic) salmonella,Class II,0
6790,2011-10-12 23:30:00,2011-10-12 23:30:00,1,1,1,hygaard,microbiological (pathogenic) listeria,Class I,0
6713,2011-10-05 14:30:00,2011-10-05 14:30:00,1,1,1,genuine health greens+,microbiological (quality) molds,Class III,0
6757,2011-10-04 18:04:00,2011-10-04 18:04:00,1,1,1,misty harbour seafood,microbiological (pathogenic) e.coli,Class III,0
6758,2011-10-04 17:00:00,2011-10-04 17:00:00,5,4,1,gagan,"extraneous material (non-harmful) other, microbiological (pathogenic) salmonella",Class II,0
6750,2011-10-01 01:03:00,2011-10-01 01:03:00,1,1,1,grizzly,microbiological (pathogenic) salmonella,Class II,0
6759,2011-09-30 18:08:00,2011-09-30 18:08:00,1,1,1,true leaf farms,microbiological (pathogenic) listeria,Class I,0
6747,2011-09-29 08:03:00,2011-09-29 08:03:00,1,1,1,limited edition,microbiological (pathogenic) salmonella,Class II,0
6746,2011-09-29 08:03:00,2011-09-29 08:03:00,1,1,1,limited edition,microbiological (pathogenic) salmonella,Class II,0
6738,2011-09-28 00:10:00,2011-09-28 00:10:00,1,1,1,compliments,microbiological (pathogenic) listeria,Class I,0
6733,2011-09-23 21:20:00,2011-09-23 21:20:00,1,1,1,alkanater,microbiological (pathogenic) salmonella,Class II,0
6726,2011-09-21 17:25:00,2011-09-21 17:25:00,1,1,1,nexsoy,microbiological (pathogenic) salmonella,Class II,0
6628,2011-09-21 17:20:00,2011-09-21 17:20:00,6,6,2,"gatorade perform g, gatorade perform g2",microbiological (quality) molds,Class III,0
6710,2011-09-20 23:15:00,2011-09-20 23:15:00,1,1,1,carrville food centre,microbiological (pathogenic) e.coli o157:h7,Class I,0
6702,2011-09-19 22:55:00,2011-09-19 22:55:00,1,1,1,none/aucun,microbiological (pathogenic) salmonella,Class II,0
6701,2011-09-12 15:00:00,2011-09-12 15:00:00,3,3,1,chocolate moose fudge factory,microbiological (pathogenic) e.coli o157:h7,Class I,0
6700,2011-09-12 15:00:00,2011-09-12 15:00:00,1,1,1,galati market fresh,microbiological (pathogenic) e.coli o157:h7,Class I,0
6718,2011-09-12 15:00:00,2011-09-12 15:00:00,1,1,1,bloor superfresh,microbiological (pathogenic) e.coli o157:h7,Class I,0
6717,2011-09-12 15:00:00,2011-09-12 15:00:00,1,1,1,your community grocer,microbiological (pathogenic) e.coli o157:h7,Class I,0
6714,2011-09-09 18:45:00,2011-09-09 18:45:00,1,1,1,unknown,microbiological (pathogenic) e.coli o157:h7,Class I,0
6711,2011-09-09 18:45:00,2011-09-09 18:45:00,1,1,1,unknown,microbiological (pathogenic) e.coli o157:h7,Class I,0
6712,2011-09-09 18:45:00,2011-09-09 18:45:00,1,1,1,farmer's daughter,microbiological (pathogenic) e.coli o157:h7,Class I,0
6707,2011-09-09 18:45:00,2011-09-09 18:45:00,1,1,1,jubilee,microbiological (pathogenic) e.coli o157:h7,Class I,0
6720,2011-09-09 18:45:00,2011-09-09 18:45:00,1,1,1,kitchen table,microbiological (pathogenic) e.coli o157:h7,Class I,0
6715,2011-09-09 18:45:00,2011-09-09 18:45:00,1,1,1,unknown,microbiological (pathogenic) e.coli o157:h7,Class I,0
6716,2011-09-09 18:45:00,2011-09-09 18:45:00,1,1,1,unknown,microbiological (pathogenic) e.coli o157:h7,Class I,0
6696,2011-09-09 18:45:00,2011-09-09 18:45:00,1,1,1,garden foods,microbiological (pathogenic) e.coli o157:h7,Class I,0
6699,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,mcewans,microbiological (pathogenic) e.coli o157:h7,Class I,0
6704,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,home style flavours,microbiological (pathogenic) e.coli o157:h7,Class I,0
6698,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,highland farms,microbiological (pathogenic) e.coli o157:h7,Class I,0
6697,2011-09-08 21:45:00,2011-09-08 21:45:00,2,1,1,colangelo brothers,microbiological (pathogenic) e.coli o157:h7,Class I,0
6688,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,sue's produce market,microbiological (pathogenic) e.coli o157:h7,Class I,0
6680,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,arachides dépôt et plus,microbiological (pathogenic) e.coli o157:h7,Class I,0
6703,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,kitchen kuttings,microbiological (pathogenic) e.coli o157:h7,Class I,0
6709,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,dilly's,microbiological (pathogenic) e.coli o157:h7,Class I,0
6705,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,commisso's,microbiological (pathogenic) e.coli o157:h7,Class I,0
6724,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,unknown,microbiological (pathogenic) e.coli o157:h7,Class I,0
6708,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,wright bros.,microbiological (pathogenic) e.coli o157:h7,Class I,0
6719,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,harvest wagon,microbiological (pathogenic) e.coli o157:h7,Class I,0
6721,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,foodland,microbiological (pathogenic) e.coli o157:h7,Class I,0
6722,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,none,microbiological (pathogenic) e.coli o157:h7,Class I,0
6723,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,cataldi,microbiological (pathogenic) e.coli o157:h7,Class I,0
6725,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,unknown,microbiological (pathogenic) e.coli o157:h7,Class I,0
6706,2011-09-08 21:45:00,2011-09-08 21:45:00,1,1,1,marilu's,microbiological (pathogenic) e.coli o157:h7,Class I,0
6677,2011-09-07 23:15:00,2011-09-07 23:15:00,16,15,10,"arachides depot et plus, compliments, freshco, joe's tasty travels, longos, marketplace co-op/federated, president's choice, reddisnack, selection, stock & barrel",microbiological (pathogenic) e.coli o157:h7,Class I,0
6685,2011-09-07 23:15:00,2011-09-07 23:15:00,1,1,1,none,microbiological (pathogenic) e.coli o157:h7,Class I,0
6686,2011-09-07 23:15:00,2011-09-07 23:15:00,1,1,1,sunripe,microbiological (pathogenic) e.coli o157:h7,Class I,0
6693,2011-09-07 23:15:00,2011-09-07 23:15:00,1,1,1,vincenzo's,microbiological (pathogenic) e.coli o157:h7,Class I,0
6692,2011-09-07 23:15:00,2011-09-07 23:15:00,1,1,1,m&l gourmet selection,microbiological (pathogenic) e.coli o157:h7,Class I,0
6694,2011-09-07 23:15:00,2011-09-07 23:15:00,1,1,1,unknown,microbiological (pathogenic) e.coli o157:h7,Class I,0
6695,2011-09-07 23:15:00,2011-09-07 23:15:00,1,1,1,concord food centre,microbiological (pathogenic) e.coli o157:h7,Class I,0
6674,2011-09-06 20:30:00,2011-09-06 20:30:00,1,1,1,picard peanuts ltd.,microbiological (pathogenic) e.coli o157:h7,Class I,0
6673,2011-09-06 20:25:00,2011-09-06 20:25:00,15,15,13,"bulk californis walnuts imported /distributed by jvf, compliments, fresh co, joes tasty travels, john vince foods, longos, marketplace, marketplace co-op, no frills, planters, president's choice, selection, stock & barrel",microbiological (pathogenic) e.coli o157:h7,Class I,0
6645,2011-09-01 02:20:00,2011-09-01 02:20:00,2,2,2,"president's choice, reddi snack",microbiological (pathogenic) e.coli o157:h7,Class I,0
6639,2011-08-19 17:00:00,2011-08-19 17:00:00,1,1,1,beverley meats,microbiological (pathogenic) listeria,Class I,0
6626,2011-08-18 11:53:00,2011-08-18 11:53:00,1,1,1,krema,"microbiological (quality) coliform, microbiological (quality) molds, microbiological (quality) yeasts",Class III,0
6634,2011-08-17 23:05:00,2011-08-17 23:05:00,1,1,1,beverly meats,microbiological (pathogenic) listeria,Class I,0
6565,2011-08-15 11:15:00,2011-08-15 11:15:00,39,35,4,"ocean food, ocean-deli, sea-deli, sushi-deli",microbiological (pathogenic) clostridium botulinum,Class I,0
6624,2011-08-13 10:00:00,2011-08-13 10:00:00,1,1,1,my country delicatessen limited,microbiological (pathogenic) listeria,Class I,0
6625,2011-08-12 21:10:00,2011-08-12 21:10:00,2,1,1,signature cafe,microbiological (pathogenic) listeria,Class I,0
6619,2011-08-12 11:25:00,2011-08-12 11:25:00,3,3,1,white valley,microbiological (pathogenic) e.coli o157:h7,Class I,0
6617,2011-08-12 11:00:00,2011-08-12 11:00:00,1,1,1,nostrano,microbiological (pathogenic) listeria,Class I,0
6618,2011-08-10 04:45:00,2011-08-10 04:45:00,4,2,1,white valley,microbiological (pathogenic) e.coli o157:h7,Class I,0
6604,2011-08-05 14:40:00,2011-08-05 14:40:00,1,1,1,camino,microbiological (quality) molds,Class III,0
6590,2011-07-28 17:10:00,2011-07-28 17:10:00,1,1,1,primeridge pure,microbiological (pathogenic) listeria,Class I,0
6571,2011-07-27 15:10:00,2011-07-27 15:10:00,1,1,1,halayeb (arabic / arabe),microbiological (pathogenic) e.coli,Class II,0
6549,2011-07-27 14:15:00,2011-07-27 14:15:00,1,1,1,"bick""s",microbiological (other),Class III,0
6564,2011-07-26 17:00:00,2011-07-26 17:00:00,1,1,1,topo,microbiological (pathogenic) staphylococcus aureus,Class II,0
6567,2011-07-25 11:15:00,2011-07-25 11:15:00,3,3,1,garlic guru,microbiological (quality) molds,Class III,0
6570,2011-07-24 20:55:00,2011-07-24 20:55:00,1,1,1,primeridge pure,microbiological (pathogenic) listeria,Class I,0
6577,2011-07-24 16:01:00,2011-07-24 16:01:00,1,1,1,"blondie, yaya, maðanita, and tastylicious",microbiological (pathogenic) salmonella,Class II,0
6576,2011-07-24 15:36:00,2011-07-24 15:36:00,1,1,1,"blondie, yaya, maðanita, and tastylicious",microbiological (pathogenic) salmonella,Class II,0
6554,2011-07-20 16:45:00,2011-07-20 16:45:00,1,1,1,sprouts alive,microbiological (quality) coliform,Class III,0
6539,2011-07-14 20:30:00,2011-07-14 20:30:00,1,1,1,palmex,microbiological (pathogenic) salmonella,Class II,0
6400,2011-07-14 13:42:00,2011-07-14 13:42:00,1,1,1,sol cuisine,microbiological (pathogenic) salmonella,Class II,0
6518,2011-06-29 16:40:00,2011-06-29 16:40:00,49,44,2,"circle k, sub delicious",microbiological (pathogenic) listeria,Class I,0
6509,2011-06-29 13:00:00,2011-06-29 13:00:00,1,1,1,army brand,microbiological (other),Class III,0
6505,2011-06-23 17:05:00,2011-06-23 17:05:00,2,1,1,rose,microbiological (pathogenic) listeria,Class I,0
6555,2011-06-22 20:00:00,2011-06-22 20:00:00,1,1,1,dole,microbiological (pathogenic) listeria,Class I,0
6508,2011-06-22 20:00:00,2011-06-22 20:00:00,1,1,1,dole,microbiological (pathogenic) listeria,Class I,0
6507,2011-06-22 20:00:00,2011-06-22 20:00:00,1,1,1,dole,microbiological (pathogenic) listeria,Class I,0
6506,2011-06-22 20:00:00,2011-06-22 20:00:00,1,1,1,dole,microbiological (pathogenic) listeria,Class I,0
6467,2011-06-07 12:30:00,2011-06-07 12:30:00,1,1,1,king james,microbiological (pathogenic) listeria,Class II,0
6457,2011-06-04 17:45:00,2011-06-04 17:45:00,6,2,1,simplythick,microbiological (other),Class I,0
6454,2011-06-03 16:53:00,2011-06-03 16:53:00,1,1,1,oasis classic 100% pure juice / oasis classique 100% jus pur,microbiological (quality) yeasts,Class III,0
6456,2011-06-03 15:00:00,2011-06-03 15:00:00,2,1,1,king james,microbiological (pathogenic) listeria,Class II,0
6430,2011-05-30 16:00:00,2011-05-30 16:00:00,1,1,1,"c.w. hendrix farms, inc.",microbiological (pathogenic) salmonella,Class II,0
6420,2011-05-25 17:44:00,2011-05-25 17:44:00,1,1,1,fumagalli pronto e fresco,microbiological (pathogenic) listeria,Class I,0
6416,2011-05-24 18:52:00,2011-05-24 18:52:00,1,1,1,fumagalli la salumeria,microbiological (pathogenic) listeria,Class I,0
6413,2011-05-19 17:00:00,2011-05-19 17:00:00,1,1,1,king james,microbiological (pathogenic) listeria,Class II,0
6401,2011-05-18 10:15:00,2011-05-18 10:15:00,1,1,1,sweet nothings,microbiological (quality) molds,Class III,0
6386,2011-05-13 00:33:00,2011-05-13 00:33:00,1,1,1,fumagalli pronta fresca,microbiological (pathogenic) listeria,Class I,0
6383,2011-05-11 20:04:00,2011-05-11 20:04:00,1,1,1,dar al assala,microbiological (pathogenic) salmonella,Class II,0
6429,2011-05-10 13:35:00,2011-05-10 13:35:00,1,1,1,mann's sunny shores,microbiological (pathogenic) salmonella,Class II,0
6419,2011-05-10 10:11:00,2011-05-10 10:11:00,3,3,1,mann's sunny shores,microbiological (pathogenic) salmonella,Class II,0
6409,2011-05-09 16:35:00,2011-05-09 16:35:00,1,1,1,mann's sunny shores,microbiological (pathogenic) salmonella,Class II,0
